CaseFolding,Tokenizing
haabis update pilihan untuk via pengiriman kok gak aada lagi jadi gak bisa pilih via jnt atau si cepat,"['haabis', 'update', 'pilihan', 'untuk', 'via', 'pengiriman', 'kok', 'gak', 'aada', 'lagi', 'jadi', 'gak', 'bisa', 'pilih', 'via', 'jnt', 'atau', 'si', 'cepat']"
saya sudah beberapa kali order di shopee dan saya suka karena tidak mengecewakan barangnya  buruan download shopee sekarang,"['saya', 'sudah', 'beberapa', 'kali', 'order', 'di', 'shopee', 'dan', 'saya', 'suka', 'karena', 'tidak', 'mengecewakan', 'barangnya', 'buruan', 'download', 'shopee', 'sekarang']"
pkok nya shopee apk terbaik lah dari yg lain harga nya bnyak discon gratis ongkir nya melimpah  pengiriman barang nya juga cepat hari barang udh nyampe,"['pkok', 'nya', 'shopee', 'apk', 'terbaik', 'lah', 'dari', 'yg', 'lain', 'harga', 'nya', 'bnyak', 'discon', 'gratis', 'ongkir', 'nya', 'melimpah', 'pengiriman', 'barang', 'nya', 'juga', 'cepat', 'hari', 'barang', 'udh', 'nyampe']"
jelek banget  jd pengen blanja trus ,"['jelek', 'banget', 'jd', 'pengen', 'blanja', 'trus']"
belanja onlain terbaik yg saya tahu adalah di shopee yg lain nya lewat minggat yg gk bisa belanja gk usah komen jelek itu km yg pe ak wkwkw,"['belanja', 'onlain', 'terbaik', 'yg', 'saya', 'tahu', 'adalah', 'di', 'shopee', 'yg', 'lain', 'nya', 'lewat', 'minggat', 'yg', 'gk', 'bisa', 'belanja', 'gk', 'usah', 'komen', 'jelek', 'itu', 'km', 'yg', 'pe', 'ak', 'wkwkw']"
alhamdulillah  selama saya pesan tdk mengecewakan  kecepatan pengiriman barang sangat baik belanja online lebih mudah suka deh shopee bisa cod ,"['alhamdulillah', 'selama', 'saya', 'pesan', 'tdk', 'mengecewakan', 'kecepatan', 'pengiriman', 'barang', 'sangat', 'baik', 'belanja', 'online', 'lebih', 'mudah', 'suka', 'deh', 'shopee', 'bisa', 'cod']"
shopee memang ok  btw voucher gratis ongkir min belanja nya ditambahin lg dong buat member setia platinum min ,"['shopee', 'memang', 'ok', 'btw', 'voucher', 'gratis', 'ongkir', 'min', 'belanja', 'nya', 'ditambahin', 'lg', 'dong', 'buat', 'member', 'setia', 'platinum', 'min']"
shopee bgus saya bisa belanja melalui cod  shopee pay  pokonya bgus bgt bisa beli online  nice developer,"['shopee', 'bgus', 'saya', 'bisa', 'belanja', 'melalui', 'cod', 'shopee', 'pay', 'pokonya', 'bgus', 'bgt', 'bisa', 'beli', 'online', 'nice', 'developer']"
expecting value line column char itu kenapa kak  mohon dibalas secepatnya  terima kasih,"['expecting', 'value', 'line', 'column', 'char', 'itu', 'kenapa', 'kak', 'mohon', 'dibalas', 'secepatnya', 'terima', 'kasih']"
suka bgt shopping di shoppe murah pengiriman cepat dan skrng bs pakai spaylater dll thanks shoppe ,"['suka', 'bgt', 'shopping', 'di', 'shoppe', 'murah', 'pengiriman', 'cepat', 'dan', 'skrng', 'bs', 'pakai', 'spaylater', 'dll', 'thanks', 'shoppe']"
shope sangat bagus  cuma kena game nya skrng suka tiba  keluar kan nyawa game nya jadi hangus  pdhal sangat suka main game di shopeb,"['shope', 'sangat', 'bagus', 'cuma', 'kena', 'game', 'nya', 'skrng', 'suka', 'tiba', 'keluar', 'kan', 'nyawa', 'game', 'nya', 'jadi', 'hangus', 'pdhal', 'sangat', 'suka', 'main', 'game', 'di', 'shopeb']"
akun saya di batasi beberapa hasil penjualan saya masih di tahan shopee dan belum di lepaskan juga  sya sudah chat beberapa kali jawaban cs sama aja bilang mw di prioritaskan tapu mana sampai sekarang masih belum juga  padahal sudah hari kerja  kesel banget,"['akun', 'saya', 'di', 'batasi', 'beberapa', 'hasil', 'penjualan', 'saya', 'masih', 'di', 'tahan', 'shopee', 'dan', 'belum', 'di', 'lepaskan', 'juga', 'sya', 'sudah', 'chat', 'beberapa', 'kali', 'jawaban', 'cs', 'sama', 'aja', 'bilang', 'mw', 'di', 'prioritaskan', 'tapu', 'mana', 'sampai', 'sekarang', 'masih', 'belum', 'juga', 'padahal', 'sudah', 'hari', 'kerja', 'kesel', 'banget']"
bagus  appsnya mudah digunakan  banyak promo  banyak games yg menarik pula  pokoknya top de shopee ,"['bagus', 'appsnya', 'mudah', 'digunakan', 'banyak', 'promo', 'banyak', 'games', 'yg', 'menarik', 'pula', 'pokoknya', 'top', 'de', 'shopee']"
saya sngat suka dngn aplikasi shopee  apa yg kta inginkan ada die shopee  nyesal klo ngga download aplikasinya,"['saya', 'sngat', 'suka', 'dngn', 'aplikasi', 'shopee', 'apa', 'yg', 'kta', 'inginkan', 'ada', 'die', 'shopee', 'nyesal', 'klo', 'ngga', 'download', 'aplikasinya']"
belanja bijak karena kita bisa cek produk dan cek harga dengan cermat dari berbagai toko shopee is the best *,"['belanja', 'bijak', 'karena', 'kita', 'bisa', 'cek', 'produk', 'dan', 'cek', 'harga', 'dengan', 'cermat', 'dari', 'berbagai', 'toko', 'shopee', 'is', 'the', 'best', '*']"
tempat belanja yg oke banget  meski ongkir kadang mahal  tp gpp byk juga promo nya market place yg recommended,"['tempat', 'belanja', 'yg', 'oke', 'banget', 'meski', 'ongkir', 'kadang', 'mahal', 'tp', 'gpp', 'byk', 'juga', 'promo', 'nya', 'market', 'place', 'yg', 'recommended']"
lebih mudah belanja online  barang cepat samapai  kualitas dan mutu agar di kembangkan lagi supaya pelanggan berlanganan,"['lebih', 'mudah', 'belanja', 'online', 'barang', 'cepat', 'samapai', 'kualitas', 'dan', 'mutu', 'agar', 'di', 'kembangkan', 'lagi', 'supaya', 'pelanggan', 'berlanganan']"
tapi knp metode pembayaran akulaku tidak ada di akun shopee saya yaa bingung secara umum puas dgn pelayanan,"['tapi', 'knp', 'metode', 'pembayaran', 'akulaku', 'tidak', 'ada', 'di', 'akun', 'shopee', 'saya', 'yaa', 'bingung', 'secara', 'umum', 'puas', 'dgn', 'pelayanan']"
barangnya bagus bagus dan tidak mengecewakan pokonya puas deh belanja di shopee oya ko di shopee saya gk ada spay later nya yaa,"['barangnya', 'bagus', 'bagus', 'dan', 'tidak', 'mengecewakan', 'pokonya', 'puas', 'deh', 'belanja', 'di', 'shopee', 'oya', 'ko', 'di', 'shopee', 'saya', 'gk', 'ada', 'spay', 'later', 'nya', 'yaa']"
aplikasi belanja online yg oke bgt nih suka bgt dgn promo nya  cashback nya banyak  gratis ongkir dll pkknya seru abis,"['aplikasi', 'belanja', 'online', 'yg', 'oke', 'bgt', 'nih', 'suka', 'bgt', 'dgn', 'promo', 'nya', 'cashback', 'nya', 'banyak', 'gratis', 'ongkir', 'dll', 'pkknya', 'seru', 'abis']"
selama aku belanja disini nyaman dan fun banget apalagi banyak cashback dan potongan harganya itu yang disukai para perempuan heheh,"['selama', 'aku', 'belanja', 'disini', 'nyaman', 'dan', 'fun', 'banget', 'apalagi', 'banyak', 'cashback', 'dan', 'potongan', 'harganya', 'itu', 'yang', 'disukai', 'para', 'perempuan', 'heheh']"
kok aneh ya  komentar saya kok hilang  pdhl bintang berhasil begitu buka playstore lg udah hilang ,"['kok', 'aneh', 'ya', 'komentar', 'saya', 'kok', 'hilang', 'pdhl', 'bintang', 'berhasil', 'begitu', 'buka', 'playstore', 'lg', 'udah', 'hilang']"
knapa gak bisa liat postingan toko penjual  yg dapat dilihat hanya seberapa postingan nya padahal postingannya banyak,"['knapa', 'gak', 'bisa', 'liat', 'postingan', 'toko', 'penjual', 'yg', 'dapat', 'dilihat', 'hanya', 'seberapa', 'postingan', 'nya', 'padahal', 'postingannya', 'banyak']"
bintang dulu kok sekarang sering membatalkan pesanan cod secara otomatis  tolong donk kalo gak niat kasih voucher gak usah kasih promo voucher  penjual susah pembeli binggung  mending shopee yg dulu yg baru gagasannya gak jelas lama  kalah jauh sama si hijau,"['bintang', 'dulu', 'kok', 'sekarang', 'sering', 'membatalkan', 'pesanan', 'cod', 'secara', 'otomatis', 'tolong', 'donk', 'kalo', 'gak', 'niat', 'kasih', 'voucher', 'gak', 'usah', 'kasih', 'promo', 'voucher', 'penjual', 'susah', 'pembeli', 'binggung', 'mending', 'shopee', 'yg', 'dulu', 'yg', 'baru', 'gagasannya', 'gak', 'jelas', 'lama', 'kalah', 'jauh', 'sama', 'si', 'hijau']"
senang berbelanja di aplikasi ini  banyak barang harga promo ditambah gratis ongkir  terima kasih shopee sukses terus yaa,"['senang', 'berbelanja', 'di', 'aplikasi', 'ini', 'banyak', 'barang', 'harga', 'promo', 'ditambah', 'gratis', 'ongkir', 'terima', 'kasih', 'shopee', 'sukses', 'terus', 'yaa']"
sangat membantu sih ini aplikasi  kerenlah  tapi ko aga lemot yh apa karna di hp aku sama kaka aku aja atau emng aplikasinya yak,"['sangat', 'membantu', 'sih', 'ini', 'aplikasi', 'kerenlah', 'tapi', 'ko', 'aga', 'lemot', 'yh', 'apa', 'karna', 'di', 'hp', 'aku', 'sama', 'kaka', 'aku', 'aja', 'atau', 'emng', 'aplikasinya', 'yak']"
saye syukak shopee  cek toko saye spa tau butuh paling murah dishopee nanangkh,"['saye', 'syukak', 'shopee', 'cek', 'toko', 'saye', 'spa', 'tau', 'butuh', 'paling', 'murah', 'dishopee', 'nanangkh']"
udah tahun pake aplikasi ini  udah percaya banget kalo belanja online gk pernah kecewa shoppe pay leter nya juga gampang banget pakenya  yg males keluar keluar rumah tinggal klik shoppepay udah pinjam uang juga bisa  pertama kali nyoba pinjam  jt belom lunas udah bisa buat pinjam lagi  aplikasi terpercaya deh selalu puas belanja di shoppe cuman kadang sinyal yg jelek jadi suka lama loading nya  gpp mungkin terlalu banyak yg make jadi ngelag  semoga kedepannya semakin sukses ,"['udah', 'tahun', 'pake', 'aplikasi', 'ini', 'udah', 'percaya', 'banget', 'kalo', 'belanja', 'online', 'gk', 'pernah', 'kecewa', 'shoppe', 'pay', 'leter', 'nya', 'juga', 'gampang', 'banget', 'pakenya', 'yg', 'males', 'keluar', 'keluar', 'rumah', 'tinggal', 'klik', 'shoppepay', 'udah', 'pinjam', 'uang', 'juga', 'bisa', 'pertama', 'kali', 'nyoba', 'pinjam', 'jt', 'belom', 'lunas', 'udah', 'bisa', 'buat', 'pinjam', 'lagi', 'aplikasi', 'terpercaya', 'deh', 'selalu', 'puas', 'belanja', 'di', 'shoppe', 'cuman', 'kadang', 'sinyal', 'yg', 'jelek', 'jadi', 'suka', 'lama', 'loading', 'nya', 'gpp', 'mungkin', 'terlalu', 'banyak', 'yg', 'make', 'jadi', 'ngelag', 'semoga', 'kedepannya', 'semakin', 'sukses']"
kenapa akun saya gk bisa login dan tertulis bawah akun saya di batasi pliss tolong di perbaiki soal nya ada order barang gagal login tolong kasih solusi nya,"['kenapa', 'akun', 'saya', 'gk', 'bisa', 'login', 'dan', 'tertulis', 'bawah', 'akun', 'saya', 'di', 'batasi', 'pliss', 'tolong', 'di', 'perbaiki', 'soal', 'nya', 'ada', 'order', 'barang', 'gagal', 'login', 'tolong', 'kasih', 'solusi', 'nya']"
sangat menyukai shopee apalagi klo ongkir nya gratis di perbanyak promo lagi buat member,"['sangat', 'menyukai', 'shopee', 'apalagi', 'klo', 'ongkir', 'nya', 'gratis', 'di', 'perbanyak', 'promo', 'lagi', 'buat', 'member']"
cukup membantu mendapatkan barang yg dibutuhkan dan mempermudah improvement suatu product serta kecepatan & ketepatan pengiriman cukup membantu,"['cukup', 'membantu', 'mendapatkan', 'barang', 'yg', 'dibutuhkan', 'dan', 'mempermudah', 'improvement', 'suatu', 'product', 'serta', 'kecepatan', '&', 'ketepatan', 'pengiriman', 'cukup', 'membantu']"
buat kalian yang mau beli baju lebaran dan gak mau keluar rumah tinggal beli di shopee tingal pilih klik doang gampang dan barang insyaallah aman bagus aku beli baju celana alhamdulillah barang bagus murah murah lg  jadi buruan download gak akan nyesel pokoknya terus shopee balas chatnya cepat pokoknya shopee is the best,"['buat', 'kalian', 'yang', 'mau', 'beli', 'baju', 'lebaran', 'dan', 'gak', 'mau', 'keluar', 'rumah', 'tinggal', 'beli', 'di', 'shopee', 'tingal', 'pilih', 'klik', 'doang', 'gampang', 'dan', 'barang', 'insyaallah', 'aman', 'bagus', 'aku', 'beli', 'baju', 'celana', 'alhamdulillah', 'barang', 'bagus', 'murah', 'murah', 'lg', 'jadi', 'buruan', 'download', 'gak', 'akan', 'nyesel', 'pokoknya', 'terus', 'shopee', 'balas', 'chatnya', 'cepat', 'pokoknya', 'shopee', 'is', 'the', 'best']"
shopee sangat membantu dalam belanja untuk usaha suka banget belanja disini barang nya komplit,"['shopee', 'sangat', 'membantu', 'dalam', 'belanja', 'untuk', 'usaha', 'suka', 'banget', 'belanja', 'disini', 'barang', 'nya', 'komplit']"
saya suka belanja dishoppe  barangnya ori berkualitas  pengiriman cepat abang kurirnya juga ramah pokoknya ga nyesel belanja dishoppe,"['saya', 'suka', 'belanja', 'dishoppe', 'barangnya', 'ori', 'berkualitas', 'pengiriman', 'cepat', 'abang', 'kurirnya', 'juga', 'ramah', 'pokoknya', 'ga', 'nyesel', 'belanja', 'dishoppe']"
belanja di shopee  enak  nyaman  saya beli pc  monitor jam tangan  stik pc dl semua di shopee,"['belanja', 'di', 'shopee', 'enak', 'nyaman', 'saya', 'beli', 'pc', 'monitor', 'jam', 'tangan', 'stik', 'pc', 'dl', 'semua', 'di', 'shopee']"
syang limit spayleter ku blm jg naikn spayleter bilng lwat email kendala dengn covid itu hnya alasan sja sy suka dengn apliksh shopiee yg sy ga suka dengn bijkn spayleter dr buln buln limit kredit sy ga naik apkh cuma apliksh mendaptkn limit ga seperti yg jnji kn limit smpai  jt angs bgus dr buln buln ttap sja limit ga naik,"['syang', 'limit', 'spayleter', 'ku', 'blm', 'jg', 'naikn', 'spayleter', 'bilng', 'lwat', 'email', 'kendala', 'dengn', 'covid', 'itu', 'hnya', 'alasan', 'sja', 'sy', 'suka', 'dengn', 'apliksh', 'shopiee', 'yg', 'sy', 'ga', 'suka', 'dengn', 'bijkn', 'spayleter', 'dr', 'buln', 'buln', 'limit', 'kredit', 'sy', 'ga', 'naik', 'apkh', 'cuma', 'apliksh', 'mendaptkn', 'limit', 'ga', 'seperti', 'yg', 'jnji', 'kn', 'limit', 'smpai', 'jt', 'angs', 'bgus', 'dr', 'buln', 'buln', 'ttap', 'sja', 'limit', 'ga', 'naik']"
mantoel  segera perbanyak diskon atau obralan  yang dpt menarik simpatisan masyarakat  dan itu sangan membantu di masa pandemi ini,"['mantoel', 'segera', 'perbanyak', 'diskon', 'atau', 'obralan', 'yang', 'dpt', 'menarik', 'simpatisan', 'masyarakat', 'dan', 'itu', 'sangan', 'membantu', 'di', 'masa', 'pandemi', 'ini']"
mau nyari apa aja ada promo tiap hari murah kualitas barang bagus sesuai harga thank shopee,"['mau', 'nyari', 'apa', 'aja', 'ada', 'promo', 'tiap', 'hari', 'murah', 'kualitas', 'barang', 'bagus', 'sesuai', 'harga', 'thank', 'shopee']"
sangat mudah belanja shopee serba lengkap cuma bebas ongkir nya hanya  rb aja  hrs nya lbh byk spt toko sebelah bs free ongkir,"['sangat', 'mudah', 'belanja', 'shopee', 'serba', 'lengkap', 'cuma', 'bebas', 'ongkir', 'nya', 'hanya', 'rb', 'aja', 'hrs', 'nya', 'lbh', 'byk', 'spt', 'toko', 'sebelah', 'bs', 'free', 'ongkir']"
alhamdulillah dgn adanya program gratis ongkir sangat membantu buat saya  barangnya sejauh ini belum membuat sya kecewa ,"['alhamdulillah', 'dgn', 'adanya', 'program', 'gratis', 'ongkir', 'sangat', 'membantu', 'buat', 'saya', 'barangnya', 'sejauh', 'ini', 'belum', 'membuat', 'sya', 'kecewa']"
saya sangat terbantu dgn adanya shopee belanja dari rumah barang pasti datang dan banyak pilihan  sukses selalu yah,"['saya', 'sangat', 'terbantu', 'dgn', 'adanya', 'shopee', 'belanja', 'dari', 'rumah', 'barang', 'pasti', 'datang', 'dan', 'banyak', 'pilihan', 'sukses', 'selalu', 'yah']"
banyak membantu  dalam jual beli  produk berkualitas & harga ringan di kantong  terima kasih shopee,"['banyak', 'membantu', 'dalam', 'jual', 'beli', 'produk', 'berkualitas', '&', 'harga', 'ringan', 'di', 'kantong', 'terima', 'kasih', 'shopee']"
cukup membantu sekali belanja sini  cari apa aja ada  tdk usah repot  keluan  terima kasih shopee,"['cukup', 'membantu', 'sekali', 'belanja', 'sini', 'cari', 'apa', 'aja', 'ada', 'tdk', 'usah', 'repot', 'keluan', 'terima', 'kasih', 'shopee']"
apk shoppe nya makin mantabb segala kebutuhan anda ada di sini semua yuki download shoppe dan menangkan gratis ongkir nya dan masih banyak kejutan  lainya pokok nya langsung download ajj gausah paket lama oke hehee,"['apk', 'shoppe', 'nya', 'makin', 'mantabb', 'segala', 'kebutuhan', 'anda', 'ada', 'di', 'sini', 'semua', 'yuki', 'download', 'shoppe', 'dan', 'menangkan', 'gratis', 'ongkir', 'nya', 'dan', 'masih', 'banyak', 'kejutan', 'lainya', 'pokok', 'nya', 'langsung', 'download', 'ajj', 'gausah', 'paket', 'lama', 'oke', 'hehee']"
sangat puas belanja apapun di shopee repon penjualnya pun sangat baik barang  nya pun bagus  pusa belanja kebutuhan apapun di shoee,"['sangat', 'puas', 'belanja', 'apapun', 'di', 'shopee', 'repon', 'penjualnya', 'pun', 'sangat', 'baik', 'barang', 'nya', 'pun', 'bagus', 'pusa', 'belanja', 'kebutuhan', 'apapun', 'di', 'shoee']"
faraway bagus aplikasi nya  hanya kendla sinyal aja di simcard saya suka banget belanja dengan banyak fitur yang selalu upgrade ,"['faraway', 'bagus', 'aplikasi', 'nya', 'hanya', 'kendla', 'sinyal', 'aja', 'di', 'simcard', 'saya', 'suka', 'banget', 'belanja', 'dengan', 'banyak', 'fitur', 'yang', 'selalu', 'upgrade']"
suka bgt belanja disini  barang nya selalu memuaskan  tp knp min kok kl gratis ongkir ttp aja gratis padahal pake shopee pay masih sm  jabotabek  min sekali  adain bonus donk kl ngisi saldo sohpee pay,"['suka', 'bgt', 'belanja', 'disini', 'barang', 'nya', 'selalu', 'memuaskan', 'tp', 'knp', 'min', 'kok', 'kl', 'gratis', 'ongkir', 'ttp', 'aja', 'gratis', 'padahal', 'pake', 'shopee', 'pay', 'masih', 'sm', 'jabotabek', 'min', 'sekali', 'adain', 'bonus', 'donk', 'kl', 'ngisi', 'saldo', 'sohpee', 'pay']"
barang yg dipesan selama ini bagus  tidak mengecewakan pengiriman cukup cepat  kapan shopeepaylater bisa dapat lagi ya,"['barang', 'yg', 'dipesan', 'selama', 'ini', 'bagus', 'tidak', 'mengecewakan', 'pengiriman', 'cukup', 'cepat', 'kapan', 'shopeepaylater', 'bisa', 'dapat', 'lagi', 'ya']"
apk yg sangat memudahkan dalam berbelanja  apalagi dari luar pulau  disamping ongkirnya lebih murah,"['apk', 'yg', 'sangat', 'memudahkan', 'dalam', 'berbelanja', 'apalagi', 'dari', 'luar', 'pulau', 'disamping', 'ongkirnya', 'lebih', 'murah']"
cukup membantu untuk kebutuhan sehari hari  hanya aplikasinya saja yang perlu di perhatikan suka ngelag dan lambat,"['cukup', 'membantu', 'untuk', 'kebutuhan', 'sehari', 'hari', 'hanya', 'aplikasinya', 'saja', 'yang', 'perlu', 'di', 'perhatikan', 'suka', 'ngelag', 'dan', 'lambat']"
belanja shoopee okee pengen nya ahopee selain bisa menilai belanja yg beli  bisa menilai jasa pengiriman juga kak buat shopee trs jaya trs maju,"['belanja', 'shoopee', 'okee', 'pengen', 'nya', 'ahopee', 'selain', 'bisa', 'menilai', 'belanja', 'yg', 'beli', 'bisa', 'menilai', 'jasa', 'pengiriman', 'juga', 'kak', 'buat', 'shopee', 'trs', 'jaya', 'trs', 'maju']"
ketularan suami belanja dishopee hehehe ternyata benar kata suami  shopee aplikasi belanja online terbaik,"['ketularan', 'suami', 'belanja', 'dishopee', 'hehehe', 'ternyata', 'benar', 'kata', 'suami', 'shopee', 'aplikasi', 'belanja', 'online', 'terbaik']"
kenapa saya dblokir ini tidak adil bagi saya saya bikin laporan sesuai apa masalah tapi kenapa malah blokir bukan membantu malah merugikan,"['kenapa', 'saya', 'dblokir', 'ini', 'tidak', 'adil', 'bagi', 'saya', 'saya', 'bikin', 'laporan', 'sesuai', 'apa', 'masalah', 'tapi', 'kenapa', 'malah', 'blokir', 'bukan', 'membantu', 'malah', 'merugikan']"
aplikasi nya keren dan ringan jadi pengen buka terus aplikasi shopee dan permudah buat kita  belanja online ditambah lagi diskon dan free kirim,"['aplikasi', 'nya', 'keren', 'dan', 'ringan', 'jadi', 'pengen', 'buka', 'terus', 'aplikasi', 'shopee', 'dan', 'permudah', 'buat', 'kita', 'belanja', 'online', 'ditambah', 'lagi', 'diskon', 'dan', 'free', 'kirim']"
keren aplksinya  tapi kl bisa ditingkatkan lg  soalnya  kl bnyk yg online suka lama loading  apalagi pas ada promo terbatas waktu,"['keren', 'aplksinya', 'tapi', 'kl', 'bisa', 'ditingkatkan', 'lg', 'soalnya', 'kl', 'bnyk', 'yg', 'online', 'suka', 'lama', 'loading', 'apalagi', 'pas', 'ada', 'promo', 'terbatas', 'waktu']"
sangat membantu dan bermanfaat bgt di kondisi pandemi begini  blanja jadi lebih simple dan ga capek capek buat pergi lagi,"['sangat', 'membantu', 'dan', 'bermanfaat', 'bgt', 'di', 'kondisi', 'pandemi', 'begini', 'blanja', 'jadi', 'lebih', 'simple', 'dan', 'ga', 'capek', 'capek', 'buat', 'pergi', 'lagi']"
sy pengguna shopee baru shopee memang ooye transaksi lancar jaya yg penting gratis ongkirnya selalu ada selamat buat shopee smg tetap jaya,"['sy', 'pengguna', 'shopee', 'baru', 'shopee', 'memang', 'ooye', 'transaksi', 'lancar', 'jaya', 'yg', 'penting', 'gratis', 'ongkirnya', 'selalu', 'ada', 'selamat', 'buat', 'shopee', 'smg', 'tetap', 'jaya']"
min kalo lupa sama pasword gimana ya solusinya padahal no hp yang ke daftar udah gak aktif,"['min', 'kalo', 'lupa', 'sama', 'pasword', 'gimana', 'ya', 'solusinya', 'padahal', 'no', 'hp', 'yang', 'ke', 'daftar', 'udah', 'gak', 'aktif']"
ini aplikasi buruk tapi boong aplikasi bagus,"['ini', 'aplikasi', 'buruk', 'tapi', 'boong', 'aplikasi', 'bagus']"
wow shopee memang terbaik  asal apa ada promo gak pernah betul  pas di promo kan ribu pas di chek total semua rb,"['wow', 'shopee', 'memang', 'terbaik', 'asal', 'apa', 'ada', 'promo', 'gak', 'pernah', 'betul', 'pas', 'di', 'promo', 'kan', 'ribu', 'pas', 'di', 'chek', 'total', 'semua', 'rb']"
shopee tempat belanja paling oke murah terpercaya pengiriman juga cepat pokoknya god shope,"['shopee', 'tempat', 'belanja', 'paling', 'oke', 'murah', 'terpercaya', 'pengiriman', 'juga', 'cepat', 'pokoknya', 'god', 'shope']"
yah senang fan menyenangkan alkhamdulillahhirabbilaalamin subkhanalloh subkhaanalloh  subkhaanalloh,"['yah', 'senang', 'fan', 'menyenangkan', 'alkhamdulillahhirabbilaalamin', 'subkhanalloh', 'subkhaanalloh', 'subkhaanalloh']"
saya kecewa dengan perubahan jasa kirim sekarang ini  sangat tidak menguntungkan pembeli,"['saya', 'kecewa', 'dengan', 'perubahan', 'jasa', 'kirim', 'sekarang', 'ini', 'sangat', 'tidak', 'menguntungkan', 'pembeli']"
aplikasinya bagus sekali saya senang belanja di shopee di sana murah meriah ada yang gratis ongkir dan saya puas belanja di shopee,"['aplikasinya', 'bagus', 'sekali', 'saya', 'senang', 'belanja', 'di', 'shopee', 'di', 'sana', 'murah', 'meriah', 'ada', 'yang', 'gratis', 'ongkir', 'dan', 'saya', 'puas', 'belanja', 'di', 'shopee']"
mulai mggunakan shopee dr awal awalnya coba  krn liat iklan  eh lama  jdi ketagihan smpai skrg  bnyk voucher gratis ongkir  diskon dan casback  sukses trs shopee,"['mulai', 'mggunakan', 'shopee', 'dr', 'awal', 'awalnya', 'coba', 'krn', 'liat', 'iklan', 'eh', 'lama', 'jdi', 'ketagihan', 'smpai', 'skrg', 'bnyk', 'voucher', 'gratis', 'ongkir', 'diskon', 'dan', 'casback', 'sukses', 'trs', 'shopee']"
saya berjualan di shopee sejak tapi dulu belum ramai toko saya sekarang sudah ramai apalagi shopee memberikan bantuan pinjaman modal sehingga toko saya sekarang produknya tambah banyak dan semakin ramai pembelinya  untuk aplikasinya sendiri  menurut saya sangat mudah dimengerti dan digunakan hanya sedikit saran saja  mungkin shopee seller centre nya juga dibuatkan app nya dong  biar gampang tidak perlu komputer  laptop lagi,"['saya', 'berjualan', 'di', 'shopee', 'sejak', 'tapi', 'dulu', 'belum', 'ramai', 'toko', 'saya', 'sekarang', 'sudah', 'ramai', 'apalagi', 'shopee', 'memberikan', 'bantuan', 'pinjaman', 'modal', 'sehingga', 'toko', 'saya', 'sekarang', 'produknya', 'tambah', 'banyak', 'dan', 'semakin', 'ramai', 'pembelinya', 'untuk', 'aplikasinya', 'sendiri', 'menurut', 'saya', 'sangat', 'mudah', 'dimengerti', 'dan', 'digunakan', 'hanya', 'sedikit', 'saran', 'saja', 'mungkin', 'shopee', 'seller', 'centre', 'nya', 'juga', 'dibuatkan', 'app', 'nya', 'dong', 'biar', 'gampang', 'tidak', 'perlu', 'komputer', 'laptop', 'lagi']"
gak download apl ini bakal nyesel lho,"['gak', 'download', 'apl', 'ini', 'bakal', 'nyesel', 'lho']"
halo kak  saya pesan barang dan sudah dinilai  biasanya dapet koin  kok tumben tidak dapet  setelah dicek  koin tetap tidak bertambah,"['halo', 'kak', 'saya', 'pesan', 'barang', 'dan', 'sudah', 'dinilai', 'biasanya', 'dapet', 'koin', 'kok', 'tumben', 'tidak', 'dapet', 'setelah', 'dicek', 'koin', 'tetap', 'tidak', 'bertambah']"
rekomen banget belanja dsini barangnya sesuai keinginan gk pernah salah atau cacat di barang,"['rekomen', 'banget', 'belanja', 'dsini', 'barangnya', 'sesuai', 'keinginan', 'gk', 'pernah', 'salah', 'atau', 'cacat', 'di', 'barang']"
barang impor kalo masuk indo jangan pake jn* njir lama stop kerjasama sama ekspedisi jn*  saya dah kapok,"['barang', 'impor', 'kalo', 'masuk', 'indo', 'jangan', 'pake', 'jn', '*', 'njir', 'lama', 'stop', 'kerjasama', 'sama', 'ekspedisi', 'jn', '*', 'saya', 'dah', 'kapok']"
aplikasi shopee online shop aplikasi online shop nmr mmng bnr bgtu knytaanny saya sdh lm skli berlangganan & memakai aplikasi shopee online shop di aplikasi shopee online shop mau bli ap aj ad stock & pilihan brngny lngkp bnyk bgs  hrgany terjangkau & murah  tpi nggk murahan penjualny fast respon & rmh  packingny bnr  aman brng yg dipesan sesuai psnn pengiriman brngny cpt kurirny rmh terimakasih sukses & maju trs shopee online shop,"['aplikasi', 'shopee', 'online', 'shop', 'aplikasi', 'online', 'shop', 'nmr', 'mmng', 'bnr', 'bgtu', 'knytaanny', 'saya', 'sdh', 'lm', 'skli', 'berlangganan', '&', 'memakai', 'aplikasi', 'shopee', 'online', 'shop', 'di', 'aplikasi', 'shopee', 'online', 'shop', 'mau', 'bli', 'ap', 'aj', 'ad', 'stock', '&', 'pilihan', 'brngny', 'lngkp', 'bnyk', 'bgs', 'hrgany', 'terjangkau', '&', 'murah', 'tpi', 'nggk', 'murahan', 'penjualny', 'fast', 'respon', '&', 'rmh', 'packingny', 'bnr', 'aman', 'brng', 'yg', 'dipesan', 'sesuai', 'psnn', 'pengiriman', 'brngny', 'cpt', 'kurirny', 'rmh', 'terimakasih', 'sukses', '&', 'maju', 'trs', 'shopee', 'online', 'shop']"
